pubdate,mid,title,view,aid
2020年08月01日,14110780,警察叔叔，这人竟然和妹子比谁撒得远【 阅片无数动漫篇04】,4039359,969115962
2020年07月03日,14402657,日本高中真的像动漫一样有游泳课吗？而且男女一起？,672466,201185125
2020年07月24日,14402657,为什么日本人不喜欢体毛长的妹子？,233488,243953858
2020年07月10日,14402657,日本小哥在中国遇到的不可思议的3件事,418281,328795338
2020年07月17日,14402657,日本小哥来到中国遇到的震惊事件#8,375448,328989943
2020年07月31日,14402657,日本女生穿和服的时候里面什么都不穿是真的吗？,727619,839060342
2020年07月18日,14583962,99%的人股市亏钱，不是被割韭菜，是自己急功近利！,355493,413931420
2020年07月01日,14583962,日俄战争！一段鲜为人知的国耻，而且是三个国家的国耻！【思维实验室】,947674,541230839
2020年08月01日,14583962,多少都有点吧，那被歧视的根本原因是什么？【思维实验室】,1510963,541572337
2020年07月10日,14804670,【亮记生物鉴定】近期网络热传生物鉴定10,876205,201372122
2020年07月17日,14804670,【亮记生物鉴定】近期网络热传生物鉴定11,838355,201392582
2020年07月02日,14804670,【亮记生物鉴定】近期网络热传生物鉴定9,871455,243717557
2020年07月13日,14804670,【亮记生物鉴定】北京怀柔的草虫,458574,413800022
2020年07月09日,14804670,【亮记生物鉴定】北京的月季和蔷薇,275854,583777910
2020年07月08日,14804670,5月的北京植物园,317997,668853363
2020年07月11日,14804670,北京昌平沙河的草虫,466895,711370454
2020年07月02日,14804670,【亮记生物鉴定】贵州秀水 龙叫事件分析,734601,838702887
2020年07月31日,14804670,【亮记生物鉴定】近期网络热传生物鉴定12,639632,839033699
2020年07月15日,14804670,在云南吃菌中毒，会看到什么幻觉,2330092,926258054
2020年07月27日,14871346,【硬件科普】为什么装机内存条推荐安装到第24槽而不是13槽？为什么ITX主板超频内存更容易？,513076,329013033
2020年07月16日,14871346,【硬件科普】全网最详细易懂的G-sync Freesync 垂直同步工作原理科普,199180,883829490
2020年07月22日,14871346,【硬件科普】电源的金银铜牌指的是什么参数？金牌电源比铜牌好吗？详解电源80PLUS认证,121132,926410144
2020年07月09日,15161351,【方舟动画】黄铁好耶行动,1791604,541358333
2020年07月08日,15161351,！火光！狂躁症！血浆！,115535,968775136
2020年08月01日,15773384,黄飞鸿之铁鸡斗蜈蚣（1993）【李连杰/张敏/张卫健】,273539,78183281
2020年07月06日,15773384,【动作/恐怖】海豹突击队大战僵尸（2015）,510118,200281012
2020年07月25日,15773384,【惊悚/科幻】圆圈（2017）【艾玛·沃森/汤姆·汉克斯】,103380,200479907
2020年07月01日,15773384,终结者（1984）【詹姆斯·卡梅隆/阿诺·施瓦辛格】,1111626,201039238
2020年07月12日,15773384,【犯罪】五亿探长雷洛传2：父子情仇（1991）【刘德华/郭富城】,284100,201147512
2020年07月29日,15773384,黄飞鸿之西域雄狮（1997）【李连杰】,181298,201450781
2020年07月05日,15773384,【动画/科幻/动作】星河战队：入侵（2012）,637225,242780736
2020年07月06日,15773384,社交网络（2012）【杰西·艾森伯格/安德鲁·加菲尔德/贾斯汀·汀布莱克】,526133,242921738
2020年08月02日,15773384,【动作/悬疑】特工绍特（2010）【安吉丽娜·朱莉】,145775,243235215
2020年07月15日,15773384,帕丁顿熊2（2017）【本·威士肖/朱丽·沃特斯/休·格兰特】,901162,243247561
2020年07月04日,15773384,【动作】杀破狼·贪狼（2017）【古天乐/吴樾/托尼·贾】,613556,243257581
2020年07月13日,15773384,【犯罪】杀人三步曲（1995）【罗伯特·罗德里格兹/安东尼奥·班德拉斯/昆汀·塔伦蒂诺】,285258,285285958
2020年07月11日,15773384,【惊悚/奇幻】黑夜传说3：狼族崛起（2009）【麦克·辛/罗娜·迈特拉】,355439,285522857
2020年07月01日,15773384,了不起的盖茨比（1974）【罗伯特·雷德福/米亚·法罗】,249875,328519017
2020年07月12日,15773384,【动作/犯罪】五亿探长雷洛传1：雷老虎（1991）【刘德华/张敏/邱淑贞】,608884,328641196
2020年07月18日,15773384,【恐怖/喜剧】我左眼见到鬼（2002）【杜琪峰/郑秀文/刘青云】,337450,328812498
2020年07月21日,15773384,天气之子（2019）【新海诚】,8585603,328974511
2020年07月02日,15773384,【科幻/惊悚】夺命五头鲨（2017）,892819,370362515
2020年07月04日,15773384,【粤语版】杀破狼·贪狼（2017）,134563,371163023
2020年07月14日,15773384,恋爱部屋（2007）【新垣结衣/松田龙平/菊地凛子】,131681,412902023
2020年07月10日,15773384,【喜剧】嫁我吧，哥们 （2017）【塔雷克·布达里/菲利普·拉肖】,179326,412959875
2020年07月09日,15773384,罗马（2018）【奥斯卡最佳外语片、最佳导演/威尼斯电影节金狮奖】,463162,413010270
2020年07月31日,15773384,闪灵（1980）【斯坦利·库布里克/杰克·尼科尔森】,1504537,413766998
2020年07月22日,15773384,【喜剧/奇幻】怪兽卡车（2016）【克里斯·韦奇/卢卡斯·提尔/简·利维】,473613,413938221
2020年07月04日,15773384,【惊悚/科幻】鲨鱼啾大战乌贼娘（2009）,952713,455279857
2020年07月14日,15773384,【历史】归来（2014）【张艺谋/陈道明/巩俐】,193050,455833704
2020年07月07日,15773384,爆裂鼓手（2014）【达米恩·查泽雷/迈尔斯·特勒/J·K·西蒙斯】,795486,456101368
2020年07月26日,15773384,星际迷航：暗黑无界（2013）【本尼迪克特·康伯巴奇】,566624,456488563
2020年07月26日,15773384,星际迷航（2009）【克里斯·派恩/扎克瑞·昆图】,1077686,498693560
2020年08月05日,15773384,【喜剧】空前绝后满天飞（1980）,116729,498758220
2020年07月21日,15773384,【中文】天气之子（2019）【醍醐虎汰朗/森七菜/小栗旬】,1149454,541416915
2020年07月29日,15773384,【普通话】黄飞鸿之西域雄狮（1997）,333423,541432053
2020年07月10日,15773384,美国丽人（2000）【第72届奥斯卡最佳影片】,531472,582686754
2020年07月30日,15773384,【科幻/恐怖】杀戮指令(2016)【凡妮莎·柯比/大卫·阿贾拉】,220449,582882917
2020年07月16日,15773384,101次求婚（2013）【林志玲/黄渤/高以翔】,392552,583153478
2020年07月19日,15773384,三月的狮子 后篇（2017）【神木隆之介/有村架纯/染谷将太】,102563,583319535
2020年08月01日,15773384,何以为家（2018）【第71届戛纳评审团奖】,1018604,583997594
2020年07月05日,15773384,【喜剧】一条狗的使命2（2019）【丹尼斯·奎德/凯瑟琳·普雷斯科特/刘宪华】,454877,625599723
2020年07月19日,15773384,【动作/犯罪】极限特工（2002）【范·迪塞尔/艾莎·阿基多】,233050,667662237
2020年07月19日,15773384,【漫改】三月的狮子 前篇（2017）【神木隆之介/有村架纯/染谷将太】,428288,668271873
2020年07月20日,15773384,十二怒汉（1957）【西德尼·吕美特/亨利·方达/马丁·鲍尔萨姆】,335196,668507279
2020年07月08日,15773384,【惊悚/犯罪】沉默的羔羊（1991）【朱迪·福斯特/安东尼·霍普金斯】,2515714,668557758
2020年07月18日,15773384,【普通话】我左眼见到鬼（2002）,101889,668766368
2020年07月02日,15773384,【恐怖/科幻】夺命三头鲨（2015）,989893,710320100
2020年07月11日,15773384,【动作/战争】危机13小时（2016）【迈克尔·贝】,484391,710586543
2020年07月26日,15773384,星际迷航：超越星辰（2016）【安东·尤金/索菲亚·波多拉】,433825,711261394
2020年07月26日,15773384,星际迷航2：可汗之怒（1982）,118506,711283770
2020年07月25日,15773384,【惊悚/犯罪】神探（2007）【杜琪峰/韦家辉】,373341,711339757
2020年07月28日,15773384,哥斯拉2：怪兽之王（2019）,4113267,711520945
2020年08月03日,15773384,黄飞鸿92龙行天下（1992）【徐克/李连杰】,215906,711597919
2020年08月04日,15773384,帝国的毁灭（2004）【布鲁诺·冈茨】,1315786,754060348
2020年07月24日,15773384,【恐怖】招魂2（2016）【温子仁/帕特里克·威尔森/维拉·法米加】,1031007,796396626
2020年07月16日,15773384,【动画/冒险】与恐龙同行（2013）【巴里·库克/卡尔·厄本】,149188,837930111
2020年07月03日,15773384,【历史/战争】地雷区（2015）【 罗兰·默勒/路易斯·霍夫曼】,103863,838354511
2020年07月18日,15773384,雨人（1988）【达斯汀·霍夫曼/汤姆·克鲁斯】,727047,838602796
2020年07月12日,15773384,【悬疑】魔术师（2006）【爱德华·诺顿/杰西卡·贝尔】,438203,838619424
2020年07月23日,15773384,神秘巨星（2017）【阿米尔·汗/塞伊拉·沃西】,596871,840544829
2020年07月26日,15773384,星际迷航10：复仇女神（2002）【汤姆·哈迪】,119731,883974048
2020年07月26日,15773384,星际迷航1：无限太空（1979）【威廉·夏特纳/伦纳德·尼莫伊】,430100,926390579
2020年07月20日,15773384,【悬疑】 十二怒汉：大审判（2007）【尼基塔·米哈尔科夫】,112633,968318679
2020年07月03日,15773384,【悬疑/犯罪】一级恐惧（1996）【爱德华·诺顿/劳拉·琳妮】,508499,968454598
2020年07月30日,15773384,【喜剧/奇幻】亚当斯一家的价值观（1993）【克里斯蒂娜·里奇/琼·库萨克】,316088,968996802
2020年07月10日,15960317,【法国街头|一剪梅】 听说一剪梅在国外火了？安排！我都怕我弹着弹着有人跟着唱起来,1820042,201330935
2020年07月17日,15960317,【九九八十一】天下武功，唯快不破！古筝炸街  前方高燃！,420331,201435856
2020年07月08日,15960317,【古筝 • 海阔天空】 原谅我这一生不羁放纵爱自由  也会怕有一天会跌倒,357456,498840137
2020年08月01日,15960317,【仙剑奇侠传•逍遥叹】李逍遥情深意重的温柔。这个视频有点儿浪漫哦，不骗你～,503084,626584528
2020年07月03日,15960317,【筝横为乐，立地成兵】狼烟起 江山北望 龙旗卷 马长嘶 剑气如霜！,527656,668671042
2020年07月14日,15960317,法国街头 古筝演绎 京韵小曲儿【探清水河】,328828,838868926
2020年07月24日,15960317,【还珠格格•梦里】还记得大明湖畔的夏雨荷吗？确认过眼神，是暑假的声音～它来咯～～,208469,841415766
2020年07月09日,16419172,【束腰如何毁掉女性？纯粹恶意的虚假宣传——深扒束腰吐槽大会】,633065,668838605
2020年07月28日,16419172,肌肉剑圣30杀+逆风翻盘！黑铁之王！——老杨匹配日记，英雄联盟解说,121421,884064693
2020年07月13日,16836724,UBISOFT钜献，艾美奖获奖者执导，一个你不容错过的片头：《孤岛惊魂6》先导预告片，发布,139688,286289411
2020年07月17日,16836724,揭示艾沃尔的命运，《刺客信条：英灵殿》最新预告片公布,103345,371365619
2020年07月13日,16836724,探索、战斗、攻城、建造，《刺客信条：英灵殿》深度演示预告片公布，游戏将于11月17日发售,160221,541258825
2020年07月03日,16836724,育碧全新免费巷战游戏《超猎都市》实机演示预告,389121,583668459
2020年07月03日,16836724,育碧首款百人巷战射击游戏《超猎都市》游戏介绍,251345,626128995
2020年07月02日,16836724,免费发车！育碧全新竞速游戏《赛道狂飙》现已开放免费下载！,144897,753652704
2020年07月01日,16853896,你童年肯定在这件事上被骗过！比比中日2国的童年回忆，结尾高能！,502415,838700035
2020年07月22日,16853896,耗时1个月，用7000元还原了超大多啦A梦的家！给现充女友看后...,2073853,968915212
2020年07月15日,17555340,不是摄像机帧率，不是红隼，不是气流，地球bug鸟悬停是这回事,688781,968810649
2020年07月30日,18202105,片了10斤肉，炼了2升油，才做出一碟棋子大小的肉卷...,3083193,669049520
2020年07月06日,18202105,剥600只虾，做1碗面，你说该卖多少钱...,5097771,753634294
2020年07月13日,18202105,长沙妹子赶路600里，挑战最辣湖南米粉，看颜色就被吓到了...,3356674,796265905
